Category,Crop,Name of Variety,Variety/Hybrid,Sponsoring organization,State,Description,Extra
POTENTIAL CROPS,Perilla,Poorvottar Perilla-1(IC-615369),Variety,"ICAR-Regional Centre for North Eastern Hill Region Umiam, Meghalaya",Meghalaya,"Suitable for rainfedKharifhilly ecosystem for Northern Hill Zone (NHZ) and North Eastern Hill Zone (NEHZ), yield 11.15 q/ha, maturity medium-late (160.63 days), lodging tolerant,very useful as oriental medicine as an anti-asthmatic, antibacterial, antidote, antimicrobial, antipyretic, antiseptic, antispasmodic, antitussive, aromatic, carminative, diaphoretic, emollient, expectorant, pectoral, restorative, stomachic, and tonic, no diseases were observed at both vegetative and reproductive stages, resistant to aphids",
POTENTIAL CROPS,Perilla,Poorvottar Perilla-1(IC-615369),Variety,"ICAR-Regional Centre for North Eastern Hill Region Umiam, Meghalaya",Mizoram,"Suitable for rainfedKharifhilly ecosystem for Northern Hill Zone (NHZ) and North Eastern Hill Zone (NEHZ), yield 11.15 q/ha, maturity medium-late (160.63 days), lodging tolerant,very useful as oriental medicine as an anti-asthmatic, antibacterial, antidote, antimicrobial, antipyretic, antiseptic, antispasmodic, antitussive, aromatic, carminative, diaphoretic, emollient, expectorant, pectoral, restorative, stomachic, and tonic, no diseases were observed at both vegetative and reproductive stages, resistant to aphids",
POTENTIAL CROPS,Perilla,Poorvottar Perilla-1(IC-615369),Variety,"ICAR-Regional Centre for North Eastern Hill Region Umiam, Meghalaya",Sikkim,"Suitable for rainfedKharifhilly ecosystem for Northern Hill Zone (NHZ) and North Eastern Hill Zone (NEHZ), yield 11.15 q/ha, maturity medium-late (160.63 days), lodging tolerant,very useful as oriental medicine as an anti-asthmatic, antibacterial, antidote, antimicrobial, antipyretic, antiseptic, antispasmodic, antitussive, aromatic, carminative, diaphoretic, emollient, expectorant, pectoral, restorative, stomachic, and tonic, no diseases were observed at both vegetative and reproductive stages, resistant to aphids",
POTENTIAL CROPS,Perilla,Poorvottar Perilla-1(IC-615369),Variety,"ICAR-Regional Centre for North Eastern Hill Region Umiam, Meghalaya",Arunachal Pradesh,"Suitable for rainfedKharifhilly ecosystem for Northern Hill Zone (NHZ) and North Eastern Hill Zone (NEHZ), yield 11.15 q/ha, maturity medium-late (160.63 days), lodging tolerant,very useful as oriental medicine as an anti-asthmatic, antibacterial, antidote, antimicrobial, antipyretic, antiseptic, antispasmodic, antitussive, aromatic, carminative, diaphoretic, emollient, expectorant, pectoral, restorative, stomachic, and tonic, no diseases were observed at both vegetative and reproductive stages, resistant to aphids",
POTENTIAL CROPS,Perilla,Poorvottar Perilla-1(IC-615369),Variety,"ICAR-Regional Centre for North Eastern Hill Region Umiam, Meghalaya",Nagaland),"Suitable for rainfedKharifhilly ecosystem for Northern Hill Zone (NHZ) and North Eastern Hill Zone (NEHZ), yield 11.15 q/ha, maturity medium-late (160.63 days), lodging tolerant,very useful as oriental medicine as an anti-asthmatic, antibacterial, antidote, antimicrobial, antipyretic, antiseptic, antispasmodic, antitussive, aromatic, carminative, diaphoretic, emollient, expectorant, pectoral, restorative, stomachic, and tonic, no diseases were observed at both vegetative and reproductive stages, resistant to aphids",
Fruits,Mango,Arka Udaya,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",All mango growing states,"It is a hybrid between Amrapali x Arka Anmol. Trees aresemi-vigorousand having the bunch bearing habit.The fruits have pink blush on peel and good quality. Fruit is oblong in shape with the average weight of 200-250 g,orangeyellow thick pulp with high TSS 24 (0Brix), 13.55 mg/ 100 g of total carotenoids and long keeping quality of 12-15 days. It is late bearing, having yield potential of 18-20 t/ha at the spacing of 5 m x 5 m.",
Fruits,Mango,Ambika,Hybrid,"ICAR- Central Institute for subtropical Horticulture, Lucknow- Uttar Pradesh",All mango growing states,"It is a climate resilient hybrid (Amrapali x Janardan Pasand) recommended for subtropical and tropical regions. It is a regular bearer, high yielding and late in maturity type. Fruits have attractive dark red blush on yellow coloured peel, pulp dark yellow, firm with scanty fibre.  Fruits weigh about 300-350 g, TSS is moderate (21°Brix), rich in mangiferin content. Yields about 80 kg/plant by about 10 years of planting It has good potential for both internal and export markets.",
Fruits,Mango,Arunika,Hybrid,"ICAR- Central Institute for subtropical Horticulture, Lucknow- Uttar Pradesh",All mango growing states,"It is a dwarf hybrid developed by crossing between Amrapali x Vanraj. It is a regular bearer and late in maturity. Fruits are smooth, orange yellow peel with red blush, keeping quality excellent with pleasant flavour. Medium fruit weight (190-210 g), good TSS (24.6°Brix), pulp orange-yellow, with scanty fibres and rich in mangiferin and lupeol contents. Yields about 70 kg/plant by about 10 years of planting under improved cultural practice.It has wider adaptability, suitable for growing in subtropical and tropical regions.",
Fruits,Pomegranate,Solapur Anardana,Hybrid,"ICAR-National Research Centre on Pomegranate, Solapur, Maharashtra",All pomegranate growing states,"It is a processing variety developed from three-way cross of Bhagawa x [(Ganesh x Nana) x Daru]. Fruits big (280 g), maturity period is 148-150 days, with potential yield of 30.72 kg/tree. It has red aril and rind, red good TSS (16.6°Brix), high titratable acidity (4.8%), vit. C (18.20 mg/100 g), moderate anthocyanins (456 mg/100 g with goodanardanarecovery (21.6%).It is moderately bacterial blight and drought tolerant.",
Fruits,Guava,Lalit,OpenPollinated Variety,"ICAR- Central Institute for subtropical Horticulture,  Lucknow- Uttar Pradesh",Uttar Pradesh,"Fruits are round, medium sized with thick pericarp (>1.5 cm). The variety is heavy having saffron yellow-colored fruits (185-200 g) with red blush, pulp firm, pink in colour with good sugar & acid blend. It has about 250 mg/100 g vit. ‘C’ content. Fruits have high lycopene content (4.5-6.5 mg/100 g pulp) and is adual-purpose variety suitable for both table and processing purpose.",
Fruits,Guava,Arka Kiran,OpenPollinated Variety,"ICAR-Indian Institute of Horticultural Research, Bangalore, Karnataka",Andhra Pradesh,"Climate resilient variety having semi-vigorous growth habit. Fruits are round, medium sized (180 to 190 g),pulp is dark red, with medium soft seeds (4-6 kgf), rich in lycopene (7.41 mg/100 g pulp) and medium in ascorbic acid (190 to 200 mg/100g) with stable flavour. It yields 38 to 40 kg /tree/year after 4thyear of planting.It has wider adaptability is tropical and sub-tropical regions.",
Fruits,Guava,Arka Kiran,OpenPollinated Variety,"ICAR-Indian Institute of Horticultural Research, Bangalore, Karnataka",Karnataka,"Climate resilient variety having semi-vigorous growth habit. Fruits are round, medium sized (180 to 190 g),pulp is dark red, with medium soft seeds (4-6 kgf), rich in lycopene (7.41 mg/100 g pulp) and medium in ascorbic acid (190 to 200 mg/100g) with stable flavour. It yields 38 to 40 kg /tree/year after 4thyear of planting.It has wider adaptability is tropical and sub-tropical regions.",
Fruits,Guava,Arka Kiran,OpenPollinated Variety,"ICAR-Indian Institute of Horticultural Research, Bangalore, Karnataka",Maharashtra Tamil Nadu,"Climate resilient variety having semi-vigorous growth habit. Fruits are round, medium sized (180 to 190 g),pulp is dark red, with medium soft seeds (4-6 kgf), rich in lycopene (7.41 mg/100 g pulp) and medium in ascorbic acid (190 to 200 mg/100g) with stable flavour. It yields 38 to 40 kg /tree/year after 4thyear of planting.It has wider adaptability is tropical and sub-tropical regions.",
Fruits,Bael,Swarna Vasudha,OpenPollinated Variety,"ICAR - Research Complex for Eastern Region, Patna, Bihar",Jharkhand,"It is a medium vigorous, regular bearing, big fruits (1100 to 1800 g), high yield under rainfed condition (43.8 kg/plant), high pulp recovery (>80%), TSS(>40°Brix), acidity (0.54%). The fruit is low seed content (<2%) with thin shell (< 2 mm). The plant is semi vigorous having yield potential of 17-19 t/ha in High Density Planting (5 m x 5 m).",
Fruits,Pummelo,Arka Chandra,Individual Plant Selection,"ICAR-Indian Institute of Horticultural Research, Bangalore, Karnataka",All Citrus growing states,"Arka Chandra (clone 18-5)is a clonal selection from accession 18 that is being maintained in the field gene bank at IIHR, Bengaluru. The tree is medium-sized (2.0-3.0 m) and spreading. It is a medium vigorous, Average yield 35-40 fruits/plant/season after 4 years of planting). Fruit weight ranged from 0.8-1.0kg, spheroid fruit shape and has white pulp, TSS (11-12°B), acidity (0.89%) and sweet in taste withlower amount of Naringenin (344.75 ng/ml).",
Fruits,Tomato,Pusa Shakti,OpenPollinated Variety,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Chhattisgarh,"This tomato variety is suitable for open-field cultivation during May-October. Ripe fruits have a thick pericarp (7.00 mm), moderate TSS (4.8oBrix), and lycopene (6mg/100 g) content. Due to the thick pericarp, it is easy to transport.It is also tolerant to high temperatures.The average yield is 351 q/ha.",
Fruits,Tomato,Pusa Shakti,OpenPollinated Variety,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Odisha,"This tomato variety is suitable for open-field cultivation during May-October. Ripe fruits have a thick pericarp (7.00 mm), moderate TSS (4.8oBrix), and lycopene (6mg/100 g) content. Due to the thick pericarp, it is easy to transport.It is also tolerant to high temperatures.The average yield is 351 q/ha.",
Fruits,Tomato,Pusa Shakti,OpenPollinated Variety,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Andhra Pradesh,"This tomato variety is suitable for open-field cultivation during May-October. Ripe fruits have a thick pericarp (7.00 mm), moderate TSS (4.8oBrix), and lycopene (6mg/100 g) content. Due to the thick pericarp, it is easy to transport.It is also tolerant to high temperatures.The average yield is 351 q/ha.",
Fruits,Tomato,Pusa Shakti,OpenPollinated Variety,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Telangana,"This tomato variety is suitable for open-field cultivation during May-October. Ripe fruits have a thick pericarp (7.00 mm), moderate TSS (4.8oBrix), and lycopene (6mg/100 g) content. Due to the thick pericarp, it is easy to transport.It is also tolerant to high temperatures.The average yield is 351 q/ha.",
Fruits,Tomato,Pusa Tomato Hybrid 6,Hybrid,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Chhattisgarh,"This tomato hybrid is resistant to four diseases including, ToLCD (tomato leaf curl disease, late blight, Fusarium-wilt and bacterialwilt.It has high Vit. C (29 mg/100 ml of juice) andis suitable for both Kharif and rabi seasons with duration of 130-150 days after planting. The fruits (80-90 g) are heart-shaped with thick pericarp (0.5 cm), moderate TSS (>4.50oBrix), high acidity (>0.4%). Average yield is 900q/ha inkharif(autumn-winter) and 600q/ha inrabi(spring-summer).",
Fruits,Tomato,Pusa Tomato Hybrid 6,Hybrid,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Orissa,"This tomato hybrid is resistant to four diseases including, ToLCD (tomato leaf curl disease, late blight, Fusarium-wilt and bacterialwilt.It has high Vit. C (29 mg/100 ml of juice) andis suitable for both Kharif and rabi seasons with duration of 130-150 days after planting. The fruits (80-90 g) are heart-shaped with thick pericarp (0.5 cm), moderate TSS (>4.50oBrix), high acidity (>0.4%). Average yield is 900q/ha inkharif(autumn-winter) and 600q/ha inrabi(spring-summer).",
Fruits,Tomato,Pusa Tomato Hybrid 6,Hybrid,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Telangana,"This tomato hybrid is resistant to four diseases including, ToLCD (tomato leaf curl disease, late blight, Fusarium-wilt and bacterialwilt.It has high Vit. C (29 mg/100 ml of juice) andis suitable for both Kharif and rabi seasons with duration of 130-150 days after planting. The fruits (80-90 g) are heart-shaped with thick pericarp (0.5 cm), moderate TSS (>4.50oBrix), high acidity (>0.4%). Average yield is 900q/ha inkharif(autumn-winter) and 600q/ha inrabi(spring-summer).",
Fruits,Tomato,Pusa Tomato Hybrid 6,Hybrid,"ICAR-Indian AgriculturalResearch Institute, New Delhi",Andhra Pradesh,"This tomato hybrid is resistant to four diseases including, ToLCD (tomato leaf curl disease, late blight, Fusarium-wilt and bacterialwilt.It has high Vit. C (29 mg/100 ml of juice) andis suitable for both Kharif and rabi seasons with duration of 130-150 days after planting. The fruits (80-90 g) are heart-shaped with thick pericarp (0.5 cm), moderate TSS (>4.50oBrix), high acidity (>0.4%). Average yield is 900q/ha inkharif(autumn-winter) and 600q/ha inrabi(spring-summer).",
Fruits,Bottle gourd,Kashi Shubhara,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Uttar Pradesh,"This variety is suitable forkharif, zaidand off-season production under low tunnel/ protected structure.Fruits are light green, smooth cylindrical (gutka type) and medium long (28-30 cm).Suitable for packaging, distance transportation and export due to better keeping quality.The yield potential is 600 q/ha.",
Fruits,Bottle gourd,Kashi Shubhara,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Bihar,"This variety is suitable forkharif, zaidand off-season production under low tunnel/ protected structure.Fruits are light green, smooth cylindrical (gutka type) and medium long (28-30 cm).Suitable for packaging, distance transportation and export due to better keeping quality.The yield potential is 600 q/ha.",
Fruits,Bottle gourd,Kashi Shubhara,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Jharkhand,"This variety is suitable forkharif, zaidand off-season production under low tunnel/ protected structure.Fruits are light green, smooth cylindrical (gutka type) and medium long (28-30 cm).Suitable for packaging, distance transportation and export due to better keeping quality.The yield potential is 600 q/ha.",
Fruits,Bottle gourd,Kashi Shubhara,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Punjab,"This variety is suitable forkharif, zaidand off-season production under low tunnel/ protected structure.Fruits are light green, smooth cylindrical (gutka type) and medium long (28-30 cm).Suitable for packaging, distance transportation and export due to better keeping quality.The yield potential is 600 q/ha.",
Fruits,Okra,Arka Nikita,Hybrid,"ICAR- Indian Institute of Horticultural Research, Bengaluru",Karnataka,"Genic Male sterility based F1hybrid resistant to YVMV disease. Fruits are dark-green, tender, smooth andfree from spines, and rich in iodine (33.38 µg/100 g FW).It has yield potential of 21 to 24 t/ha.",
Fruits,Indian bean,Kashi Bouni Sem- 207,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Punjab,Bushy in growth habit(plant height 65-70 cm). First picking starts at 90-95 days after seed sowing and pods are available up to last week of March. Pods are 10-12 cm in length; 2.50-2.80 cm in width and weigh 9.0 g.It is tolerant to DYMV and high temperature 35oC).It has average yield 236 q/ha in 5 pickings.,
Fruits,Indian bean,Kashi Bouni Sem- 207,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Uttar Pradesh,Bushy in growth habit(plant height 65-70 cm). First picking starts at 90-95 days after seed sowing and pods are available up to last week of March. Pods are 10-12 cm in length; 2.50-2.80 cm in width and weigh 9.0 g.It is tolerant to DYMV and high temperature 35oC).It has average yield 236 q/ha in 5 pickings.,
Fruits,Indian bean,Kashi Bouni Sem- 207,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Bihar,Bushy in growth habit(plant height 65-70 cm). First picking starts at 90-95 days after seed sowing and pods are available up to last week of March. Pods are 10-12 cm in length; 2.50-2.80 cm in width and weigh 9.0 g.It is tolerant to DYMV and high temperature 35oC).It has average yield 236 q/ha in 5 pickings.,
Fruits,Indian bean,Kashi Bouni Sem- 207,OpenPollinated Variety,"ICAR- Indian Institute of vegetable Research , Varanasi, Uttar Pradesh",Jharkhand,Bushy in growth habit(plant height 65-70 cm). First picking starts at 90-95 days after seed sowing and pods are available up to last week of March. Pods are 10-12 cm in length; 2.50-2.80 cm in width and weigh 9.0 g.It is tolerant to DYMV and high temperature 35oC).It has average yield 236 q/ha in 5 pickings.,
